Truth,Decoded
Si grazie e arrivederci,pero ora lo lo
Le auguro una buona giornata,due lo
Buongiorno io sono Mario,tu a lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,ora lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,tu a lo
E in offerta costa dieci euro,tu e lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu a lo
"Certo volentieri, io lo prendero macchiato",pero lo lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e lo lo
Va bene grazie lo stesso,un lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,pero e lo lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,ora lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu e lo lo
Piacere Luigi come stai,due lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",e lo lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu lo
