Truth,Decoded
Quanto costa il biglietto,pero io io
Purtroppo non lo so pero potresti chiedere all autista,certo ora costa e io
Va bene grazie lo stesso,tu a io io
Prego,un lo
Perfetto vorrei comprarne due.,e e io io
Certo ecco a lei vuole un sacchetto,e a io io
Si grazie e arrivederci,pero a io io
Le auguro una buona giornata,tu e io lo
Buongiorno io sono Mario,tu a io io
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,tu e io io
Tutto bene tu,io lo
Salve quanto costa quell articolo,certo ora io e lo
E in offerta costa dieci euro,tu e a io io
Tutto bene grazie,tu e io lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo ora io io io
A che ora arriva il pullman,tu io lo
Dovrebbe arrivare tra qualche minuto,a e lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo ora lo e io
Va bene grazie lo stesso,a a io io
Prego,tu io
Perfetto vorrei comprarne due.,certo io io due lo
Certo ecco a lei vuole un sacchetto,a a io
Si grazie e arrivederci,certo ora io e io
Le auguro una buona giornata,pero io io e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,pero ora io e lo
Piacere Luigi come stai,pero ora io e lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora io certo
