Truth,Decoded
Quanto costa il biglietto,e e a certo
Purtroppo non lo so pero potresti chiedere all autista,certo ora so io lo
Va bene grazie lo stesso,tu a bene
Prego,lo lo
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,e e a lo lo
Si grazie e arrivederci,e e tra lo lo
Le auguro una buona giornata,tu a lo sono
Buongiorno io sono Mario,tu e lo lo
Buonasera io sono Mario,ora lo
Piacere Luigi come stai,tu a lo sono
Tutto bene tu,tutto lo
Salve quanto costa quell articolo,certo ora lo e lo
E in offerta costa dieci euro,a a lo lo
Tutto bene grazie,un lo certo
Prendiamo un caffe al bar,lo lo
"Certo volentieri, io lo prendero macchiato",certo lo e costa e lo
A che ora arriva il pullman,a lo certo
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo a lo e lo
Va bene grazie lo stesso,a a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,certo ora lo bene lo
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,certo ora lo e lo
Le auguro una buona giornata,certo ora ora e lo
Buongiorno io sono Mario,ora lo
Buonasera io sono Mario,bene e a tutto
Piacere Luigi come stai,certo ora lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo lo a costa euro
