Truth,Decoded
Quanto costa il biglietto,lo bene
Purtroppo non lo so pero potresti chiedere all autista,pero ora lo io
Va bene grazie lo stesso,tu a bene
Prego,un bene
Perfetto vorrei comprarne due.,pero lo lo
Certo ecco a lei vuole un sacchetto,tu e lo
Si grazie e arrivederci,tu e a so
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,un lo sono
Piacere Luigi come stai,lo lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo costa un io
E in offerta costa dieci euro,a a lo lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu a lo lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo so io lo
Va bene grazie lo stesso,tu a lo so
Prego,tutto
Perfetto vorrei comprarne due.,certo ora ora due io
Certo ecco a lei vuole un sacchetto,tu e a lo lo
Si grazie e arrivederci,e e lo costa certo
Le auguro una buona giornata,e lo lo e io
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e costa e lo
Piacere Luigi come stai,e lo costa e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa certo
