Truth,Decoded
Quanto costa il biglietto,tu a lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo so io lo
Va bene grazie lo stesso,tu a lo bene
Prego,lo bene
Perfetto vorrei comprarne due.,e e e lo lo
Certo ecco a lei vuole un sacchetto,e e a lo lo
Si grazie e arrivederci,e e a lo lo
Le auguro una buona giornata,tu e lo so
Buongiorno io sono Mario,tu a lo lo
Buonasera io sono Mario,tu a lo sono
Piacere Luigi come stai,tu a lo sono
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo ora costa e lo
E in offerta costa dieci euro,tu a lo lo
Tutto bene grazie,lo lo certo
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa io lo
A che ora arriva il pullman,tu lo bene
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo
Va bene grazie lo stesso,tu a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,certo ora ora e lo
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,e e e costa e lo
Le auguro una buona giornata,certo ora lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e ora lo certo
Piacere Luigi come stai,certo ora so e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora costa e lo
