Truth,Decoded
Salve quanto costa quell articolo,certo e costa certo
E in offerta costa dieci euro,e e a lo so
Tutto bene grazie,certo a lo lo
Prendiamo un caffe al bar,tu a lo bene
"Certo volentieri, io lo prendero macchiato",certo lo pero costa bene lo
A che ora arriva il pullman,a a lo lo
Dovrebbe arrivare tra qualche minuto,e e ora so
Quanto costa il biglietto,pero bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo pero costa ederl atato
Va bene grazie lo stesso,pero a lo so
Prego,tutto lo
Perfetto vorrei comprarne due.,a e a lo lo
Certo ecco a lei vuole un sacchetto,certo e costa certo
Si grazie e arrivederci,a e ora lo
Le auguro una buona giornata,pero ora e certo
Buongiorno io sono Mario,pero ora so lo
Buonasera io sono Mario,bene a tutto
Piacere Luigi come stai,tu a lo bene
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo lo e lo
E in offerta costa dieci euro,bene io lo
Tutto bene grazie,tu a lo lo
Prendiamo un caffe al bar,tu e si lo
"Certo volentieri, io lo prendero macchiato",pero a a lo
A che ora arriva il pullman,un lo bene
Dovrebbe arrivare tra qualche minuto,un bene
Quanto costa il biglietto,pero bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo e lo
Va bene grazie lo stesso,va un a sono
Prego,un lo
Perfetto vorrei comprarne due.,pero lo sono
Certo ecco a lei vuole un sacchetto,pero a lo certo
