Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,e lo lo
Va bene grazie lo stesso,un lo
Prego,un lo
Perfetto vorrei comprarne due.,tu lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,un lo
Le auguro una buona giornata,tu lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu lo
Piacere Luigi come stai,tu lo
Tutto bene tu,tu e lo
Salve quanto costa quell articolo,un lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo lo e lo
A che ora arriva il pullman,tu e lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,e lo e lo
Va bene grazie lo stesso,tu lo
Prego,tu e lo
Perfetto vorrei comprarne due.,pero lo e lo
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,tu lo
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,pero lo lo
Piacere Luigi come stai,pero lo
Tutto bene tu,tu e lo
Salve quanto costa quell articolo,pero lo e lo
