Truth,Decoded
Quanto costa il biglietto,tu a io io
Purtroppo non lo so pero potresti chiedere all autista,certo ora so e io
Va bene grazie lo stesso,tu a io lo
Prego,io lo
Perfetto vorrei comprarne due.,e e io io
Certo ecco a lei vuole un sacchetto,a a io lo
Si grazie e arrivederci,a a io lo
Le auguro una buona giornata,tu e io lo
Buongiorno io sono Mario,tu e io lo
Buonasera io sono Mario,tu a io lo
Piacere Luigi come stai,tu e io lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora io e lo
E in offerta costa dieci euro,a a io io
Tutto bene grazie,tu e io io
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo ora costa e io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,a e lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora io e io
Va bene grazie lo stesso,a a io io
Prego,tu lo
Perfetto vorrei comprarne due.,pero io io due lo
Certo ecco a lei vuole un sacchetto,a a io
Si grazie e arrivederci,certo ora io e io
Le auguro una buona giornata,pero io io e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,pero e io e lo
Piacere Luigi come stai,pero e io e lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora io e lo
