Truth,Decoded
Quanto costa il biglietto,tu a lo bnmao
Purtroppo non lo so pero potresti chiedere all autista,certo ora so io lo
Va bene grazie lo stesso,un a lo bene
Prego,tu bene
Perfetto vorrei comprarne due.,tu e lo lo
Certo ecco a lei vuole un sacchetto,tu e a lo
Si grazie e arrivederci,e e mario lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,euro sono
Piacere Luigi come stai,pero lo sono
Tutto bene tu,un bene
Salve quanto costa quell articolo,certo lo costa un lo
E in offerta costa dieci euro,a un a a lo
Tutto bene grazie,pero lo bene
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un io
A che ora arriva il pullman,tu un a lo lo
Dovrebbe arrivare tra qualche minuto,tu a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo come io lo
Va bene grazie lo stesso,tu un a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo costa due lo
Certo ecco a lei vuole un sacchetto,a e a lo lo
Si grazie e arrivederci,bene e costa quanto
Le auguro una buona giornata,e lo costa un io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e costa tutto
Piacere Luigi come stai,e e lo costa un lo
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo lo costa ueiuto
