Truth,Decoded
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,euro io
Va bene grazie lo stesso,un io
Prego,un io
Perfetto vorrei comprarne due.,un io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,un io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,un io
E in offerta costa dieci euro,euro io
Tutto bene grazie,euro io
Prendiamo un caffe al bar,un io
"Certo volentieri, io lo prendero macchiato",euro io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,euro io
Va bene grazie lo stesso,un io
Prego,euro io
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,un io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,un io
Salve quanto costa quell articolo,un io
