Truth,Decoded
Quanto costa il biglietto,pero lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo ora costa certo
Va bene grazie lo stesso,tu e a lo
Prego,lo lo
Perfetto vorrei comprarne due.,e a lo
Certo ecco a lei vuole un sacchetto,e e a lo
Si grazie e arrivederci,bene e lo
Le auguro una buona giornata,tu e lo so
Buongiorno io sono Mario,tu e lo sono
Buonasera io sono Mario,tu a so
Piacere Luigi come stai,tu e lo sono
Tutto bene tu,tutto lo
Salve quanto costa quell articolo,certo ora costa e lo
E in offerta costa dieci euro,a e a lo
Tutto bene grazie,tu e lo bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo e costa e lo
A che ora arriva il pullman,a lo bene
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertnpo lo lo costa io lo
Va bene grazie lo stesso,a a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo ora minuto
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,certo ora lo e lo
Le auguro una buona giornata,e lo so e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e ora e lo
Piacere Luigi come stai,e e lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,pero e costa e lo
