Truth,Decoded
Quanto costa il biglietto,tu a lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo so in lo
Va bene grazie lo stesso,tu a lo bene
Prego,un bene
Perfetto vorrei comprarne due.,tu e a lo lo
Certo ecco a lei vuole un sacchetto,tu e a lo lo
Si grazie e arrivederci,e e io lo
Le auguro una buona giornata,lo lo bene
Buongiorno io sono Mario,lo lo bneao
Buonasera io sono Mario,tu a sono
Piacere Luigi come stai,un lo lo sono
Tutto bene tu,un bene
Salve quanto costa quell articolo,certo lo costa un io
E in offerta costa dieci euro,a e a lo lo
Tutto bene grazie,lo lo bene
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa bene lo
A che ora arriva il pullman,a a lo bneao
Dovrebbe arrivare tra qualche minuto,a a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo e e lo
Va bene grazie lo stesso,tu e a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo ora a certo
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,bene io costa un lo
Le auguro una buona giornata,e e io costa un io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e costa e lo
Piacere Luigi come stai,e e io costa e lo
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo lo costa un io
