Truth,Decoded
Quanto costa il biglietto,pero io io
Purtroppo non lo so pero potresti chiedere all autista,certo e io e io
Va bene grazie lo stesso,tu io
Prego,tu io
Perfetto vorrei comprarne due.,tu e io
Certo ecco a lei vuole un sacchetto,tu e io io
Si grazie e arrivederci,e e io
Le auguro una buona giornata,tu e io io
Buongiorno io sono Mario,tu e io io
Buonasera io sono Mario,tu a io io
Piacere Luigi come stai,tu e io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,pero ora io e io
E in offerta costa dieci euro,tu e io lo
Tutto bene grazie,due io bene
Prendiamo un caffe al bar,tu io
"Certo volentieri, io lo prendero macchiato",certo e io e io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,tu a io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,certo e io e io
Va bene grazie lo stesso,tu a io io
Prego,tu io
Perfetto vorrei comprarne due.,pero io io e io
Certo ecco a lei vuole un sacchetto,tu e io
Si grazie e arrivederci,pero ora io e io
Le auguro una buona giornata,e e io e io
Buongiorno io sono Mario,tu io
Buonasera io sono Mario,pero e io e io
Piacere Luigi come stai,e e io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,pero io io
