Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e io e lo
Va bene grazie lo stesso,tu lo
Prego,un lo
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,un io lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu lo
Piacere Luigi come stai,io io lo
Tutto bene tu,un io
Salve quanto costa quell articolo,certo ora io e io
E in offerta costa dieci euro,tu e io io
Tutto bene grazie,un io lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo ora so e io
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,tu a lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e io e lo
Va bene grazie lo stesso,tu a io io
Prego,tu io
Perfetto vorrei comprarne due.,pero io io io
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,e e io e lo
Le auguro una buona giornata,e e io e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,pero e io io
Piacere Luigi come stai,pero io io e lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora io e lo
