Truth,Decoded
Si grazie e arrivederci,pero e lo lo
Le auguro una buona giornata,due lo
Buongiorno io sono Mario,ora lo
Buonasera io sono Mario,ora lo
Piacere Luigi come stai,un lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu a lo
"Certo volentieri, io lo prendero macchiato",tu e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo
Va bene grazie lo stesso,un lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,pero lo lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,tu lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,un lo
Piacere Luigi come stai,due lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",tu lo lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu lo
