Truth,Decoded
Si grazie e arrivederci,pero e io e io
Le auguro una buona giornata,pero io io
Buongiorno io sono Mario,tu a lo
Buonasera io sono Mario,e e a io
Piacere Luigi come stai,tu e io
Tutto bene tu,un lo
Salve quanto costa quell articolo,e e a io
E in offerta costa dieci euro,e e a a certo
Tutto bene grazie,a lo
Prendiamo un caffe al bar,a bene
"Certo volentieri, io lo prendero macchiato",e e e certo
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,tu a bene
Quanto costa il biglietto,tra bene
Purtroppo non lo so pero potresti chiedere all autista,pero ora costa e lo
Va bene grazie lo stesso,tu a bene
Prego,tu io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,e e a io certo
Si grazie e arrivederci,a a lo
Le auguro una buona giornata,a bene
Buongiorno io sono Mario,tu e bene
Buonasera io sono Mario,e e a lo
Piacere Luigi come stai,tu e a io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,tu e io lo
E in offerta costa dieci euro,tu a io io
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tra io
"Certo volentieri, io lo prendero macchiato",pero ora io certo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu a io
