Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo
Va bene grazie lo stesso,tu lo
Prego,tu lo
Perfetto vorrei comprarne due.,tu lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,tu lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu lo
Piacere Luigi come stai,tu lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,pero lo lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo lo e lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,tu lo
Prego,tu lo
Perfetto vorrei comprarne due.,certo lo e lo
Certo ecco a lei vuole un sacchetto,tu a lo
Si grazie e arrivederci,pero lo lo
Le auguro una buona giornata,euro lo lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,pero lo lo
Piacere Luigi come stai,pero lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,pero ora lo lo
