Truth,Decoded
Quanto costa il biglietto,tutto bene
Purtroppo non lo so pero potresti chiedere all autista,pero lo io e io
Va bene grazie lo stesso,tu bene
Prego,tu bene
Perfetto vorrei comprarne due.,tutto io bene
Certo ecco a lei vuole un sacchetto,una io lo
Si grazie e arrivederci,tu e a lo
Le auguro una buona giornata,io io una
Buongiorno io sono Mario,tutto bene
Buonasera io sono Mario,tutto bene
Piacere Luigi come stai,tutto io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,e e io costa e io
E in offerta costa dieci euro,tu lo lo io
Tutto bene grazie,euro io bene
Prendiamo un caffe al bar,tutto bene
"Certo volentieri, io lo prendero macchiato",e io costa due minuto
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,un lo bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora io e io
Va bene grazie lo stesso,tu lo io io
Prego,tutto
Perfetto vorrei comprarne due.,pero lo io e io
Certo ecco a lei vuole un sacchetto,io io io
Si grazie e arrivederci,e e io costa e io
Le auguro una buona giornata,e io io due io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e costa e lo
Piacere Luigi come stai,e lo costa io
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo e costa ueiuto
