Truth,Decoded
Quanto costa il biglietto,e a lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo costa certo
Va bene grazie lo stesso,tu a lo bene
Prego,un lo
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,e a lo lo
Si grazie e arrivederci,pero a lo
Le auguro una buona giornata,tu e lo sono
Buongiorno io sono Mario,tu e lo lo
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,tu a lo sono
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo lo e costa tutto
E in offerta costa dieci euro,a e a lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,un bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo costa bene lo
Va bene grazie lo stesso,a a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,certo lo ora due lo
Certo ecco a lei vuole un sacchetto,a si lo lo
Si grazie e arrivederci,certo lo e costa certo
Le auguro una buona giornata,certo ora costa e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,bene ora ora lo
Piacere Luigi come stai,certo ora lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo lo e costa due lo
