Truth,Decoded
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,pero ora so e io
Va bene grazie lo stesso,tu io io
Prego,un io
Perfetto vorrei comprarne due.,pero io io
Certo ecco a lei vuole un sacchetto,tu a io io
Si grazie e arrivederci,e e a io
Le auguro una buona giornata,io io io
Buongiorno io sono Mario,io io io
Buonasera io sono Mario,un io io
Piacere Luigi come stai,tutto io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo io costa un io
E in offerta costa dieci euro,tu un a io io
Tutto bene grazie,un io io
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",certo io io costa un io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,un io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pertopo io io io e io
Va bene grazie lo stesso,tu a io io
Prego,tutto
Perfetto vorrei comprarne due.,certo ora ora io io
Certo ecco a lei vuole un sacchetto,tu e a lo io
Si grazie e arrivederci,e e e costa certo
Le auguro una buona giornata,e io costa e io
Buongiorno io sono Mario,un io io
Buonasera io sono Mario,e e e ora io
Piacere Luigi come stai,e e io costa io
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo io costa un tutto
