Truth,Decoded
Salve quanto costa quell articolo,pero ora lo lo
E in offerta costa dieci euro,due lo lo
Tutto bene grazie,due lo
Prendiamo un caffe al bar,un lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo so bene lo
Va bene grazie lo stesso,due lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,certo ora lo bene lo
Si grazie e arrivederci,due lo lo
Le auguro una buona giornata,certo ora lo bene lo
Buongiorno io sono Mario,certo lo e lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,tu lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,pero lo lo lo
E in offerta costa dieci euro,pero e lo lo
Tutto bene grazie,tu e lo lo
Prendiamo un caffe al bar,pero e lo e lo
"Certo volentieri, io lo prendero macchiato",pero ora lo lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,pero lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Va bene grazie lo stesso,tu a lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,certo ora lo lo
