Truth,Decoded
Si grazie e arrivederci,e lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,pero lo
Buonasera io sono Mario,pero lo
Piacere Luigi come stai,pero lo
Tutto bene tu,e lo
Salve quanto costa quell articolo,e lo
E in offerta costa dieci euro,pero lo
Tutto bene grazie,pero lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",e lo
A che ora arriva il pullman,pero lo
Dovrebbe arrivare tra qualche minuto,pero lo
Quanto costa il biglietto,e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
Va bene grazie lo stesso,pero lo
Prego,pero lo
Perfetto vorrei comprarne due.,pero lo
Certo ecco a lei vuole un sacchetto,pero lo
Si grazie e arrivederci,pero lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,pero lo
Buonasera io sono Mario,pero lo
Piacere Luigi come stai,pero lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,e lo
E in offerta costa dieci euro,pero lo
Tutto bene grazie,pero lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",pero lo
A che ora arriva il pullman,pero lo
Dovrebbe arrivare tra qualche minuto,pero lo
