Truth,Decoded
Salve quanto costa quell articolo,certo ora costa certo
E in offerta costa dieci euro,e e a io certo
Tutto bene grazie,e e e lo io
Prendiamo un caffe al bar,un io io
"Certo volentieri, io lo prendero macchiato",certo io lei io bene io
A che ora arriva il pullman,a e a io io
Dovrebbe arrivare tra qualche minuto,e e a io io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,certo io pero costa bene io
Va bene grazie lo stesso,e e si io io
Prego,tutto io
Perfetto vorrei comprarne due.,a e a io io
Certo ecco a lei vuole un sacchetto,bene e costa certo
Si grazie e arrivederci,e e e a certo
Le auguro una buona giornata,pero ora e e io
Buongiorno io sono Mario,pero si so certo
Buonasera io sono Mario,bene e io certo
Piacere Luigi come stai,tu e lo io
Tutto bene tu,un io
Salve quanto costa quell articolo,certo ora ora io
E in offerta costa dieci euro,bene mario a io
Tutto bene grazie,a e io
Prendiamo un caffe al bar,pero io io io
"Certo volentieri, io lo prendero macchiato",pero e costa certo
A che ora arriva il pullman,tu a io io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,un bene
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Va bene grazie lo stesso,va e a so
Prego,un io
Perfetto vorrei comprarne due.,tu io io io
Certo ecco a lei vuole un sacchetto,pero ora costa un io
