Truth,Decoded
Quanto costa il biglietto,un bene
Purtroppo non lo so pero potresti chiedere all autista,pero e so io lo
Va bene grazie lo stesso,un bene
Prego,un lo
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,tu a lo lo
Si grazie e arrivederci,e e a lo
Le auguro una buona giornata,lo lo bene
Buongiorno io sono Mario,un bene
Buonasera io sono Mario,tu a lo lo
Piacere Luigi come stai,lo lo lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora lo e lo
E in offerta costa dieci euro,tu e lo lo
Tutto bene grazie,lo lo bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo e costa un lo
A che ora arriva il pullman,tu lo bene
Dovrebbe arrivare tra qualche minuto,un bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo e lo
Va bene grazie lo stesso,tu a lo bene
Prego,tutto
Perfetto vorrei comprarne due.,pero lo lo e lo
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,bene e lo tutto
Le auguro una buona giornata,e e lo lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,bene e lo lo
Piacere Luigi come stai,pero lo lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e lo tutto
