Truth,Decoded
Quanto costa il biglietto,tu lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora lo certo
Va bene grazie lo stesso,tu lo bene
Prego,un lo
Perfetto vorrei comprarne due.,tu a lo lo
Certo ecco a lei vuole un sacchetto,a a lo lo
Si grazie e arrivederci,e e a lo lo
Le auguro una buona giornata,lo lo lo
Buongiorno io sono Mario,lo lo
Buonasera io sono Mario,una lo lo
Piacere Luigi come stai,lo lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora costa e lo
E in offerta costa dieci euro,a a lo lo
Tutto bene grazie,un lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo e ora e lo
A che ora arriva il pullman,tu lo bene
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo certo
Va bene grazie lo stesso,a a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,pero lo lo io lo
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,e e e lo e lo
Le auguro una buona giornata,e lo lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e lo e lo
Piacere Luigi come stai,e lo lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,pero ora lo certo
