Truth,Decoded
Salve quanto costa quell articolo,pero e lo
E in offerta costa dieci euro,un lo
Tutto bene grazie,due lo
Prendiamo un caffe al bar,due lo
"Certo volentieri, io lo prendero macchiato",certo lo e lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,due lo
Quanto costa il biglietto,due lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,due lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,certo lo lo
Si grazie e arrivederci,due lo
Le auguro una buona giornata,certo lo e lo
Buongiorno io sono Mario,certo lo e lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,due lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,pero lo
E in offerta costa dieci euro,due lo
Tutto bene grazie,un lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",certo lo
A che ora arriva il pullman,tra lo
Dovrebbe arrivare tra qualche minuto,tra lo
Quanto costa il biglietto,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,due lo
Prego,tu e lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,certo e lo
