Truth,Decoded
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo ora so io io
Va bene grazie lo stesso,tu a io
Prego,un io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,tu e a io io
Si grazie e arrivederci,e e a io
Le auguro una buona giornata,io io sono
Buongiorno io sono Mario,io io io
Buonasera io sono Mario,euro sono
Piacere Luigi come stai,un io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo ora costa un io
E in offerta costa dieci euro,tu un a io io
Tutto bene grazie,io io io
Prendiamo un caffe al bar,un io
"Certo volentieri, io lo prendero macchiato",certo io io costa io io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,tu a io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pertopo io e io e io
Va bene grazie lo stesso,tu a io io
Prego,tutto
Perfetto vorrei comprarne due.,certo io ora certo
Certo ecco a lei vuole un sacchetto,a a lo io
Si grazie e arrivederci,bene ora costa un io
Le auguro una buona giornata,e io ora io
Buongiorno io sono Mario,un io
Buonasera io sono Mario,e e e costa certo
Piacere Luigi come stai,e e costa certo
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo ora costa un io
