Truth,Decoded
Quanto costa il biglietto,tu una
Purtroppo non lo so pero potresti chiedere all autista,pero e lo pero
Va bene grazie lo stesso,un lo bene
Prego,tu bene
Perfetto vorrei comprarne due.,un lo sono
Certo ecco a lei vuole un sacchetto,tu a lo lo
Si grazie e arrivederci,tu un a lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,tutto bene
Buonasera io sono Mario,lo lo
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora costa un lo
E in offerta costa dieci euro,va un a lo certo
Tutto bene grazie,un lo lo
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un io
A che ora arriva il pullman,a lo certo
Dovrebbe arrivare tra qualche minuto,tu un a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo io lo
Va bene grazie lo stesso,a a lo sono
Prego,tutto
Perfetto vorrei comprarne due.,certo lo lo un lo
Certo ecco a lei vuole un sacchetto,a e a lo lo
Si grazie e arrivederci,bene e costa un lo
Le auguro una buona giornata,e lo costa un io
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e a lo
Piacere Luigi come stai,e e e costa tutto
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora costa ueiuto
