Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero e io pero
Va bene grazie lo stesso,un bene
Prego,tu bene
Perfetto vorrei comprarne due.,una io sono
Certo ecco a lei vuole un sacchetto,una io lo
Si grazie e arrivederci,tu a a sono
Le auguro una buona giornata,io io una
Buongiorno io sono Mario,tutto bene
Buonasera io sono Mario,un lo
Piacere Luigi come stai,tutto io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo io costa e io
E in offerta costa dieci euro,a a io so
Tutto bene grazie,sono io bene
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",certo io costa due io
A che ora arriva il pullman,a io lo
Dovrebbe arrivare tra qualche minuto,una bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io lo io e io
Va bene grazie lo stesso,tu a io so
Prego,tutto
Perfetto vorrei comprarne due.,certo io io io io
Certo ecco a lei vuole un sacchetto,tu a io lo lo
Si grazie e arrivederci,bene io costa due io
Le auguro una buona giornata,e lo costa due io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e costa e lo
Piacere Luigi come stai,e e io costa pero
Tutto bene tu,tu bene
Salve quanto costa quell articolo,e lo costa certo
