Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io io
Va bene grazie lo stesso,tu io bene
Prego,tu bene
Perfetto vorrei comprarne due.,io io sono
Certo ecco a lei vuole un sacchetto,tu a a io lo
Si grazie e arrivederci,tu a a sono
Le auguro una buona giornata,io io snmao
Buongiorno io sono Mario,io io bene
Buonasera io sono Mario,un sono
Piacere Luigi come stai,tutto io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo io costa e io
E in offerta costa dieci euro,tu a io io certo
Tutto bene grazie,io io bneto
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",certo io costa io io
A che ora arriva il pullman,a io bene
Dovrebbe arrivare tra qualche minuto,io bene
Quanto costa il biglietto,tutto
Purtroppo non lo so pero potresti chiedere all autista,certo e pero
Va bene grazie lo stesso,tu lo io sono
Prego,tutto
Perfetto vorrei comprarne due.,certo io io e io
Certo ecco a lei vuole un sacchetto,io io bene
Si grazie e arrivederci,e e io costa e io
Le auguro una buona giornata,e lo io e io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e lo io
Piacere Luigi come stai,bene io costa e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa certo
