Truth,Decoded
Quanto costa il biglietto,tu e a lo bnmato
Purtroppo non lo so pero potresti chiedere all autista,certo ora ora io lo
Va bene grazie lo stesso,un a bene
Prego,un bene
Perfetto vorrei comprarne due.,e e si lo lo
Certo ecco a lei vuole un sacchetto,tu e a lo
Si grazie e arrivederci,e e ora lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,un lo bene
Buonasera io sono Mario,una sono
Piacere Luigi come stai,una lo sono
Tutto bene tu,un bene
Salve quanto costa quell articolo,certo lo costa due lo
E in offerta costa dieci euro,lo e a a lo
Tutto bene grazie,un lo lo
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo e costa due minuto
A che ora arriva il pullman,a un a lo lo
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo costa redel lo
Va bene grazie lo stesso,lo a lo so
Prego,tutto
Perfetto vorrei comprarne due.,certo ora costa due lo
Certo ecco a lei vuole un sacchetto,lo e a lo
Si grazie e arrivederci,bene e lo due lo
Le auguro una buona giornata,e lo costa e io
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e a certo
Piacere Luigi come stai,e e si costa un lo
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo ora costa un tutto
