Truth,Decoded
Quanto costa il biglietto,e a lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo e so certo
Va bene grazie lo stesso,tu a lo
Prego,un lo
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,e e a lo lo
Si grazie e arrivederci,e e e lo lo
Le auguro una buona giornata,un lo lo
Buongiorno io sono Mario,tu e lo lo
Buonasera io sono Mario,ora lo
Piacere Luigi come stai,ora lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo lo lo e lo
E in offerta costa dieci euro,tu a lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo so e lo
Va bene grazie lo stesso,tu a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo lo tutto
Certo ecco a lei vuole un sacchetto,tu a lo
Si grazie e arrivederci,e e e lo tutto
Le auguro una buona giornata,e lo lo lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e lo lo
Piacere Luigi come stai,e e lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo e costa e lo
