Truth,Decoded
Salve quanto costa quell articolo,certo e costa e certo
E in offerta costa dieci euro,e e a io so
Tutto bene grazie,bene e io certo
Prendiamo un caffe al bar,tu a io bene
"Certo volentieri, io lo prendero macchiato",certo non a e costa che lo atato
A che ora arriva il pullman,a e si io lo
Dovrebbe arrivare tra qualche minuto,e e mario io certo
Quanto costa il biglietto,bar bene
Purtroppo non lo so pero potresti chiedere all autista,certo io pero costa pero atato
Va bene grazie lo stesso,bene si io so
Prego,tutto bene
Perfetto vorrei comprarne due.,tu e a io lo
Certo ecco a lei vuole un sacchetto,bene e ora un io
Si grazie e arrivederci,e e ora io lo
Le auguro una buona giornata,certo mario e in io
Buongiorno io sono Mario,certo e e bene io
Buonasera io sono Mario,bene e certo
Piacere Luigi come stai,tu e a lo lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora so io io
E in offerta costa dieci euro,bene io a lo
Tutto bene grazie,tu a io io
Prendiamo un caffe al bar,certo a io lo
"Certo volentieri, io lo prendero macchiato",certo a a lo
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,tu bene
Quanto costa il biglietto,un io bene io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene io
Va bene grazie lo stesso,va a a so
Prego,tutto
Perfetto vorrei comprarne due.,tu lo io snmao
Certo ecco a lei vuole un sacchetto,certo pero costa io certo
