Truth,Decoded
Quanto costa il biglietto,tu io bene
Purtroppo non lo so pero potresti chiedere all autista,pero lo io e io
Va bene grazie lo stesso,un bene
Prego,tu bene
Perfetto vorrei comprarne due.,euro io lo
Certo ecco a lei vuole un sacchetto,tu a io lo
Si grazie e arrivederci,tu e io io so
Le auguro una buona giornata,io io una
Buongiorno io sono Mario,io io bene
Buonasera io sono Mario,un sono
Piacere Luigi come stai,sono io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,bene io costa e io
E in offerta costa dieci euro,va a lo io
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",bene io costa e io
A che ora arriva il pullman,a io bene
Dovrebbe arrivare tra qualche minuto,un bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Va bene grazie lo stesso,a e io lo
Prego,tutto
Perfetto vorrei comprarne due.,e lo io io io
Certo ecco a lei vuole un sacchetto,a io
Si grazie e arrivederci,e e e io e io
Le auguro una buona giornata,e e io lo e lo
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e costa io
Piacere Luigi come stai,e e io costa io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa certo
