Truth,Decoded
Quanto costa il biglietto,io
Purtroppo non lo so pero potresti chiedere all autista,io
Va bene grazie lo stesso,io
Prego,io
Perfetto vorrei comprarne due.,io
Certo ecco a lei vuole un sacchetto,io
Si grazie e arrivederci,io
Le auguro una buona giornata,io
Buongiorno io sono Mario,io
Buonasera io sono Mario,io
Piacere Luigi come stai,io
Tutto bene tu,io
Salve quanto costa quell articolo,io
E in offerta costa dieci euro,io
Tutto bene grazie,io
Prendiamo un caffe al bar,io
"Certo volentieri, io lo prendero macchiato",io
A che ora arriva il pullman,io
Dovrebbe arrivare tra qualche minuto,io
Quanto costa il biglietto,io
Purtroppo non lo so pero potresti chiedere all autista,io
Va bene grazie lo stesso,io
Prego,io
Perfetto vorrei comprarne due.,io
Certo ecco a lei vuole un sacchetto,io
Si grazie e arrivederci,io
Le auguro una buona giornata,io
Buongiorno io sono Mario,io
Buonasera io sono Mario,io
Piacere Luigi come stai,io
Tutto bene tu,io
Salve quanto costa quell articolo,io io io io io io
