Truth,Decoded
Salve quanto costa quell articolo,certo ora io io
E in offerta costa dieci euro,tu e io io
Tutto bene grazie,tu e io io
Prendiamo un caffe al bar,un io
"Certo volentieri, io lo prendero macchiato",certo io io e lo
A che ora arriva il pullman,tu a io io
Dovrebbe arrivare tra qualche minuto,tu a io io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,certo io io bene lo
Va bene grazie lo stesso,pero io io
Prego,tu io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,pero e io bene io
Si grazie e arrivederci,e a io io
Le auguro una buona giornata,certo ora io bene io
Buongiorno io sono Mario,pero e so e io
Buonasera io sono Mario,pero a io lo
Piacere Luigi come stai,tu io
Tutto bene tu,un io
Salve quanto costa quell articolo,pero io io io
E in offerta costa dieci euro,pero e io
Tutto bene grazie,a e io
Prendiamo un caffe al bar,pero e io lo
"Certo volentieri, io lo prendero macchiato",pero ora io lo
A che ora arriva il pullman,un io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e lo
Va bene grazie lo stesso,tu a io
Prego,tu io
Perfetto vorrei comprarne due.,due io io
Certo ecco a lei vuole un sacchetto,pero ora io e io
