Truth,Decoded
Salve quanto costa quell articolo,certo io costa e io
E in offerta costa dieci euro,e e a io sono
Tutto bene grazie,certo e io euro
Prendiamo un caffe al bar,tu a io a io
"Certo volentieri, io lo prendero macchiato",certo non a pero io hier lo atato
A che ora arriva il pullman,e a io lo
Dovrebbe arrivare tra qualche minuto,e e mario io io
Quanto costa il biglietto,euro bene
Purtroppo non lo so pero potresti chiedere all autista,certo io pero costa hierl artato
Va bene grazie lo stesso,bene si lo io
Prego,un bene
Perfetto vorrei comprarne due.,e mario io e io
Certo ecco a lei vuole un sacchetto,certo e io e io
Si grazie e arrivederci,e e e a lo
Le auguro una buona giornata,certo io a e e io
Buongiorno io sono Mario,pero si e io io
Buonasera io sono Mario,certo mario io e io
Piacere Luigi come stai,e si lo io
Tutto bene tu,euro bene
Salve quanto costa quell articolo,certo ora lo io lo
E in offerta costa dieci euro,bene io lo
Tutto bene grazie,a a io a io
Prendiamo un caffe al bar,pero io io
"Certo volentieri, io lo prendero macchiato",pero e ora e io
A che ora arriva il pullman,io bene
Dovrebbe arrivare tra qualche minuto,tu bene
Quanto costa il biglietto,tutto bene
Purtroppo non lo so pero potresti chiedere all autista,certo io pero io bene aiato
Va bene grazie lo stesso,lo e a so
Prego,tutto
Perfetto vorrei comprarne due.,tu lo io una
Certo ecco a lei vuole un sacchetto,pero ora io e io
