Truth,Decoded
Quanto costa il biglietto,un un io
Purtroppo non lo so pero potresti chiedere all autista,certo ora io bene io
Va bene grazie lo stesso,un io bene
Prego,tu bene
Perfetto vorrei comprarne due.,euro io sono
Certo ecco a lei vuole un sacchetto,e e a io io
Si grazie e arrivederci,bene a so
Le auguro una buona giornata,io io snmao
Buongiorno io sono Mario,io io bene
Buonasera io sono Mario,una sono
Piacere Luigi come stai,sono io sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo io lo costa e io
E in offerta costa dieci euro,a lo io so
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",e io costa due io
A che ora arriva il pullman,tu a io bene
Dovrebbe arrivare tra qualche minuto,io bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io e io
Va bene grazie lo stesso,tu lo io sono
Prego,tutto
Perfetto vorrei comprarne due.,certo lo io bene io
Certo ecco a lei vuole un sacchetto,tu io lo bene
Si grazie e arrivederci,bene lei costa e io
Le auguro una buona giornata,e lo io e io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e a io
Piacere Luigi come stai,e io costa io
Tutto bene tu,un bene
Salve quanto costa quell articolo,certo e costa certo
