Truth,Decoded
Quanto costa il biglietto,tu e io
Purtroppo non lo so pero potresti chiedere all autista,tu e io
Va bene grazie lo stesso,tu e io
Prego,tu e io
Perfetto vorrei comprarne due.,tu e io
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,tu e io
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,tu e io
Buonasera io sono Mario,tu e io
Piacere Luigi come stai,tu e io
Tutto bene tu,tu e io
Salve quanto costa quell articolo,tu e io
E in offerta costa dieci euro,tu e io
Tutto bene grazie,tu e io
Prendiamo un caffe al bar,tu e io
"Certo volentieri, io lo prendero macchiato",euro e io
A che ora arriva il pullman,tu e io
Dovrebbe arrivare tra qualche minuto,tu e io
Quanto costa il biglietto,tu e io
Purtroppo non lo so pero potresti chiedere all autista,un e io
Va bene grazie lo stesso,tu e io
Prego,tu e io
Perfetto vorrei comprarne due.,euro e io
Certo ecco a lei vuole un sacchetto,tu e io
Si grazie e arrivederci,tu lo
Le auguro una buona giornata,tu e io
Buongiorno io sono Mario,tu e io
Buonasera io sono Mario,euro lo
Piacere Luigi come stai,tu e io
Tutto bene tu,tu e io
Salve quanto costa quell articolo,due e io
