Truth,Decoded
Salve quanto costa quell articolo,pero e io lo
E in offerta costa dieci euro,tu e io io
Tutto bene grazie,tu e io io
Prendiamo un caffe al bar,un io
"Certo volentieri, io lo prendero macchiato",certo e costa e lo
A che ora arriva il pullman,tu a io lo
Dovrebbe arrivare tra qualche minuto,tu a io lo
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,certo io io bene lo
Va bene grazie lo stesso,due io io
Prego,io io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,certo e io e io
Si grazie e arrivederci,tu e a io lo
Le auguro una buona giornata,certo ora io e io
Buongiorno io sono Mario,pero e io e io
Buonasera io sono Mario,pero a io lo
Piacere Luigi come stai,tu io
Tutto bene tu,un io
Salve quanto costa quell articolo,pero io io certo
E in offerta costa dieci euro,pero e certo
Tutto bene grazie,tu a io
Prendiamo un caffe al bar,pero e io lo
"Certo volentieri, io lo prendero macchiato",pero ora io lo
A che ora arriva il pullman,tu a io io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e lo
Va bene grazie lo stesso,tu a io io
Prego,tu io
Perfetto vorrei comprarne due.,due io io
Certo ecco a lei vuole un sacchetto,pero ora io e io
