Truth,Decoded
Quanto costa il biglietto,lo bene
Purtroppo non lo so pero potresti chiedere all autista,pero e so lo
Va bene grazie lo stesso,tu bene
Prego,un lo
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,un lo lo
Si grazie e arrivederci,tu e a lo
Le auguro una buona giornata,lo lo bene
Buongiorno io sono Mario,un lo bene
Buonasera io sono Mario,un lo sono
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora costa tutto
E in offerta costa dieci euro,tu a lo lo
Tutto bene grazie,un lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo costa e lo
A che ora arriva il pullman,tu lo bene
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo
Va bene grazie lo stesso,tu a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo a minuto
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,e e e lo e lo
Le auguro una buona giornata,e e lo lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e lo lo
Piacere Luigi come stai,e e e lo lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e lo tutto
