Truth,Decoded
Salve quanto costa quell articolo,certo io costa certo
E in offerta costa dieci euro,e e a io certo
Tutto bene grazie,bene e io certo
Prendiamo un caffe al bar,tu e io io
"Certo volentieri, io lo prendero macchiato",certo io lei io che io
A che ora arriva il pullman,a e a io io
Dovrebbe arrivare tra qualche minuto,e e ora io io
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo io pero costa pero atato
Va bene grazie lo stesso,pero a lo io
Prego,tutto io
Perfetto vorrei comprarne due.,tu e si io io
Certo ecco a lei vuole un sacchetto,bene e costa certo
Si grazie e arrivederci,a e e a certo
Le auguro una buona giornata,bene e costa e io
Buongiorno io sono Mario,bene e costa e io
Buonasera io sono Mario,bene e io certo
Piacere Luigi come stai,tu a lo io
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo ora costa io io
E in offerta costa dieci euro,e e mario certo
Tutto bene grazie,a e a io
Prendiamo un caffe al bar,pero e io certo
"Certo volentieri, io lo prendero macchiato",bene e costa certo
A che ora arriva il pullman,tu a io io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,pero e lo bene
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Va bene grazie lo stesso,va un a io sono
Prego,un io
Perfetto vorrei comprarne due.,tu io io io
Certo ecco a lei vuole un sacchetto,certo ora costa e io
