Truth,Decoded
Quanto costa il biglietto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,pero e lo lo
Va bene grazie lo stesso,tu bene
Prego,un lo
Perfetto vorrei comprarne due.,tu e lo lo
Certo ecco a lei vuole un sacchetto,a a lo lo
Si grazie e arrivederci,a a lo
Le auguro una buona giornata,lo lo lo
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,un lo
Piacere Luigi come stai,lo lo sono
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora costa tutto
E in offerta costa dieci euro,a e lo lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo e costa e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,a e lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo e lo
Va bene grazie lo stesso,a a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,pero lo lo e lo
Certo ecco a lei vuole un sacchetto,a a lo
Si grazie e arrivederci,e e e lo tutto
Le auguro una buona giornata,e lo lo lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e lo tutto
Piacere Luigi come stai,e lo a lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,pero ora costa tutto
