Truth,Decoded
Quanto costa il biglietto,tu e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo
Va bene grazie lo stesso,tu e lo
Prego,tu lo
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,un lo
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu e lo
Piacere Luigi come stai,tu lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,un lo
E in offerta costa dieci euro,un lo
Tutto bene grazie,un lo
Prendiamo un caffe al bar,due lo
"Certo volentieri, io lo prendero macchiato",pero lo e lo
A che ora arriva il pullman,tu e lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,pero e lo
Va bene grazie lo stesso,tu e lo
Prego,tu e lo
Perfetto vorrei comprarne due.,pero lo
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,un lo
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,tra lo
Buonasera io sono Mario,pero lo lo
Piacere Luigi come stai,pero lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,pero lo
