Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e io e lo
Va bene grazie lo stesso,tu lo
Prego,un io
Perfetto vorrei comprarne due.,tu lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,io io lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu io
Piacere Luigi come stai,io io lo
Tutto bene tu,tu io
Salve quanto costa quell articolo,pero ora io e lo
E in offerta costa dieci euro,tu e io io
Tutto bene grazie,un io lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo e io e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,a lo
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e lo
Va bene grazie lo stesso,tu a io lo
Prego,tu io
Perfetto vorrei comprarne due.,pero io io io
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,pero e io io
Le auguro una buona giornata,pero io e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,pero e io io
Piacere Luigi come stai,pero io io
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora io e lo
