Truth,Decoded
Salve quanto costa quell articolo,due lo
E in offerta costa dieci euro,due lo
Tutto bene grazie,due lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",due lo
A che ora arriva il pullman,due lo
Dovrebbe arrivare tra qualche minuto,due lo
Quanto costa il biglietto,due lo
Purtroppo non lo so pero potresti chiedere all autista,due lo
Va bene grazie lo stesso,due lo
Prego,due lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,due lo
Si grazie e arrivederci,due lo
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,due lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,due lo
Tutto bene tu,due lo
Salve quanto costa quell articolo,due lo
E in offerta costa dieci euro,due lo
Tutto bene grazie,due lo
Prendiamo un caffe al bar,due lo
"Certo volentieri, io lo prendero macchiato",due lo
A che ora arriva il pullman,due lo
Dovrebbe arrivare tra qualche minuto,due lo
Quanto costa il biglietto,due lo
Purtroppo non lo so pero potresti chiedere all autista,due lo
Va bene grazie lo stesso,due lo
Prego,due lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,due lo
