Truth,Decoded
Si grazie e arrivederci,certo si lo e lo
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,euro lo
Piacere Luigi come stai,euro lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,un lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,tu a lo
"Certo volentieri, io lo prendero macchiato",tu e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,tu e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo
Va bene grazie lo stesso,un lo
Prego,tu e lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,euro lo
Le auguro una buona giornata,tu a lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,euro lo
Piacere Luigi come stai,euro lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,un lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",tu lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,tu lo
