Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo
Va bene grazie lo stesso,un lo
Prego,tu lo
Perfetto vorrei comprarne due.,tu lo
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,un lo
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,un lo
Piacere Luigi come stai,tu lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,euro lo lo
E in offerta costa dieci euro,euro lo
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,un lo
"Certo volentieri, io lo prendero macchiato",certo lo e lo
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,ora lo
Prego,tu e lo
Perfetto vorrei comprarne due.,pero lo e lo
Certo ecco a lei vuole un sacchetto,ora lo
Si grazie e arrivederci,pero lo lo
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,ora lo
Buonasera io sono Mario,pero lo e lo
Piacere Luigi come stai,pero lo lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,pero lo e lo
