Truth,Decoded
Quanto costa il biglietto,tu e bneao
Purtroppo non lo so pero potresti chiedere all autista,certo ora io ineato
Va bene grazie lo stesso,un io
Prego,un io
Perfetto vorrei comprarne due.,tu e io
Certo ecco a lei vuole un sacchetto,tu e io io
Si grazie e arrivederci,e e a io
Le auguro una buona giornata,io io bar
Buongiorno io sono Mario,io io io
Buonasera io sono Mario,euro io io
Piacere Luigi come stai,euro io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo ora costa un io
E in offerta costa dieci euro,va e io so
Tutto bene grazie,un io io
Prendiamo un caffe al bar,tu io
"Certo volentieri, io lo prendero macchiato",certo io io costa un io
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,tu e io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pertopo io io io io io
Va bene grazie lo stesso,tu e a io io
Prego,tutto
Perfetto vorrei comprarne due.,certo io a io io
Certo ecco a lei vuole un sacchetto,a e a io
Si grazie e arrivederci,bene e io un io
Le auguro una buona giornata,e io io e io
Buongiorno io sono Mario,un io
Buonasera io sono Mario,e e e a io
Piacere Luigi come stai,e e io io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo io costa certo
