Truth,Decoded
Si grazie e arrivederci,bene a a e lo
Le auguro una buona giornata,tu e io lo un io
Buongiorno io sono Mario,tu e io una
Buonasera io sono Mario,tu e a io lo
Piacere Luigi come stai,va e io a io
Tutto bene tu,tu io
Salve quanto costa quell articolo,a e a io
E in offerta costa dieci euro,e e io a lo
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,tu a bene
"Certo volentieri, io lo prendero macchiato",e e io a io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a a lo bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo e costa e io
Va bene grazie lo stesso,a a lo bene
Prego,tutto
Perfetto vorrei comprarne due.,a e io io io
Certo ecco a lei vuole un sacchetto,e e e io e io
Si grazie e arrivederci,a a bene
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,tu io io bene
Buonasera io sono Mario,a a a un io
Piacere Luigi come stai,tu e io io a io
Tutto bene tu,tutto
Salve quanto costa quell articolo,io io sono
E in offerta costa dieci euro,tu a io una
Tutto bene grazie,tutto bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo e costa io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a a bene
