Truth,Decoded
Quanto costa il biglietto,lo bene
Purtroppo non lo so pero potresti chiedere all autista,certo ora lo io
Va bene grazie lo stesso,tu bene
Prego,un bene
Perfetto vorrei comprarne due.,tu e lo sono
Certo ecco a lei vuole un sacchetto,tu e lo lo
Si grazie e arrivederci,tu e a sono
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,tu lo bene
Buonasera io sono Mario,un lo
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo lo costa un lo
E in offerta costa dieci euro,va e lo certo
Tutto bene grazie,un lo lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo lo lo costa io lo
A che ora arriva il pullman,a lo lo
Dovrebbe arrivare tra qualche minuto,a e lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo e lo certo
Va bene grazie lo stesso,a a lo sono
Prego,tutto
Perfetto vorrei comprarne due.,certo ora a e lo
Certo ecco a lei vuole un sacchetto,a lo
Si grazie e arrivederci,bene ora a certo
Le auguro una buona giornata,e lo lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,bene e a lo
Piacere Luigi come stai,e lo ora lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora lo certo
