Truth,Decoded
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo e so ineato
Va bene grazie lo stesso,tu a io io
Prego,un io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,tu e io io
Si grazie e arrivederci,e e a io
Le auguro una buona giornata,io io io
Buongiorno io sono Mario,io io io
Buonasera io sono Mario,un io io
Piacere Luigi come stai,tu a io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo ora costa un io
E in offerta costa dieci euro,va e a a io
Tutto bene grazie,io io io
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",certo io io costa un io
A che ora arriva il pullman,un a io bene
Dovrebbe arrivare tra qualche minuto,a e a io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pertopo io io costa e io
Va bene grazie lo stesso,a e a io io
Prego,tutto
Perfetto vorrei comprarne due.,certo io ora certo
Certo ecco a lei vuole un sacchetto,lo e a io
Si grazie e arrivederci,bene e costa certo
Le auguro una buona giornata,e io costa e io
Buongiorno io sono Mario,pero io
Buonasera io sono Mario,e e e costa io
Piacere Luigi come stai,e e e costa certo
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo e costa certo
