Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero e lo certo
Va bene grazie lo stesso,tu bene
Prego,un lo
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,un lo lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,lo lo bene
Buongiorno io sono Mario,un lo bene
Buonasera io sono Mario,tu lo lo
Piacere Luigi come stai,lo lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo costa e lo
E in offerta costa dieci euro,tu a lo lo
Tutto bene grazie,lo lo bene
Prendiamo un caffe al bar,un bene
"Certo volentieri, io lo prendero macchiato",certo lo costa e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Va bene grazie lo stesso,tu a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,certo lo ora certo
Certo ecco a lei vuole un sacchetto,tu a lo
Si grazie e arrivederci,e e io costa certo
Le auguro una buona giornata,e lo lo lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,bene e costa tutto
Piacere Luigi come stai,e lo lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e lo tutto
