Truth,Decoded
Si grazie e arrivederci,pero e io
Le auguro una buona giornata,due lo
Buongiorno io sono Mario,due lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,due lo
Tutto bene tu,due lo
Salve quanto costa quell articolo,un lo
E in offerta costa dieci euro,un lo
Tutto bene grazie,un lo
Prendiamo un caffe al bar,un lo
"Certo volentieri, io lo prendero macchiato",un lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,due lo
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,due lo
Va bene grazie lo stesso,un lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,un lo
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,un lo
Piacere Luigi come stai,due lo
Tutto bene tu,tu e io
Salve quanto costa quell articolo,tu e io
E in offerta costa dieci euro,un lo
Tutto bene grazie,tu e io
Prendiamo un caffe al bar,un lo
"Certo volentieri, io lo prendero macchiato",tu lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,tu e io
