Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero ora lo pero
Va bene grazie lo stesso,un lo bene
Prego,tu bene
Perfetto vorrei comprarne due.,pero bene
Certo ecco a lei vuole un sacchetto,tu a lo lo
Si grazie e arrivederci,tu un a lo
Le auguro una buona giornata,lo lo una
Buongiorno io sono Mario,tutto bene
Buonasera io sono Mario,un lo
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,bene pero costa un io
E in offerta costa dieci euro,tu un a lo certo
Tutto bene grazie,un lo bene
Prendiamo un caffe al bar,un bene
"Certo volentieri, io lo prendero macchiato",certo lo costa due lo
A che ora arriva il pullman,tu lo bene
Dovrebbe arrivare tra qualche minuto,una bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora lo e lo
Va bene grazie lo stesso,una lo sono
Prego,tutto
Perfetto vorrei comprarne due.,pero lo lo e lo
Certo ecco a lei vuole un sacchetto,un a lo
Si grazie e arrivederci,e e e costa un lo
Le auguro una buona giornata,e lo lo un lo
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e costa e lo
Piacere Luigi come stai,a lo lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora lo certo
