Truth,Decoded
Si grazie e arrivederci,bene e a certo
Le auguro una buona giornata,tu euro lo un io
Buongiorno io sono Mario,tu e io bene
Buonasera io sono Mario,tu e a io io
Piacere Luigi come stai,a e io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,a e si a lo
E in offerta costa dieci euro,e e io a euro
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",e e io a euro
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a e a lo bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo io costa due io
Va bene grazie lo stesso,tu a a lo bene
Prego,tutto
Perfetto vorrei comprarne due.,a e io io lo
Certo ecco a lei vuole un sacchetto,e e e io ueiuto
Si grazie e arrivederci,a a bene
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,tu io bene
Buonasera io sono Mario,va e a io sono
Piacere Luigi come stai,tu e io io snmaio
Tutto bene tu,tutto
Salve quanto costa quell articolo,sono io sono
E in offerta costa dieci euro,tu a a io sono
Tutto bene grazie,un io
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo si io certo
A che ora arriva il pullman,tu a io bene
Dovrebbe arrivare tra qualche minuto,tu a a io
