Truth,Decoded
Salve quanto costa quell articolo,certo io costa e io
E in offerta costa dieci euro,e e a io
Tutto bene grazie,bene e io euro
Prendiamo un caffe al bar,tu lo io e io
"Certo volentieri, io lo prendero macchiato",certo io a pero io hier lo atato
A che ora arriva il pullman,a e a io lo
Dovrebbe arrivare tra qualche minuto,e e mario lo io
Quanto costa il biglietto,pero bene
Purtroppo non lo so pero potresti chiedere all autista,certo io pero io il artato
Va bene grazie lo stesso,bene e lo so
Prego,tutto bene
Perfetto vorrei comprarne due.,va e ora io lo
Certo ecco a lei vuole un sacchetto,bene mario ora un io
Si grazie e arrivederci,e e e a lo
Le auguro una buona giornata,certo io lo so e io
Buongiorno io sono Mario,certo si e io io
Buonasera io sono Mario,bene mario io e io
Piacere Luigi come stai,tu e si lo io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo io so io lo
E in offerta costa dieci euro,bene io euro
Tutto bene grazie,a a io
Prendiamo un caffe al bar,tu e io a lo
"Certo volentieri, io lo prendero macchiato",pero mario costa io
A che ora arriva il pullman,un io bene
Dovrebbe arrivare tra qualche minuto,tu bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo io io io e io
Va bene grazie lo stesso,lo e a io so
Prego,tutto
Perfetto vorrei comprarne due.,prego io sono
Certo ecco a lei vuole un sacchetto,pero pero io e io
