Truth,Decoded
Si grazie e arrivederci,bene e a lo
Le auguro una buona giornata,due lo lo
Buongiorno io sono Mario,tu e lo
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,tu a lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,a e a lo
E in offerta costa dieci euro,e e e lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",e e e a lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu a lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e lo lo
Va bene grazie lo stesso,tu a lo
Prego,tutto
Perfetto vorrei comprarne due.,tu e lo lo
Certo ecco a lei vuole un sacchetto,e e e lo lo
Si grazie e arrivederci,tu a lo
Le auguro una buona giornata,tu lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu e a lo
Piacere Luigi come stai,tu e lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,lo lo lo
E in offerta costa dieci euro,tu lo lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",pero ora lo lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu a lo
