Truth,Decoded
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,pero e so certo
Va bene grazie lo stesso,un bene
Prego,un lo
Perfetto vorrei comprarne due.,tu e lo lo
Certo ecco a lei vuole un sacchetto,tu e lo lo
Si grazie e arrivederci,e e a lo lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,lo lo lo
Buonasera io sono Mario,un sono
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora lo e lo
E in offerta costa dieci euro,a a lo lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,a bene
"Certo volentieri, io lo prendero macchiato",certo lo costa e lo
A che ora arriva il pullman,a lo lo
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo so io lo
Va bene grazie lo stesso,a a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,certo lo ora e lo
Certo ecco a lei vuole un sacchetto,a e a lo
Si grazie e arrivederci,bene e lo e lo
Le auguro una buona giornata,e lo so e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e lo lo
Piacere Luigi come stai,e e e lo tutto
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora costa tutto
