Truth,Decoded
Quanto costa il biglietto,un bene
Purtroppo non lo so pero potresti chiedere all autista,pero e lo io
Va bene grazie lo stesso,tu lo bene
Prego,un bene
Perfetto vorrei comprarne due.,un bene
Certo ecco a lei vuole un sacchetto,tu a lo
Si grazie e arrivederci,tu un a lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,una sono
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo pero costa due lo
E in offerta costa dieci euro,va a lo lo
Tutto bene grazie,un lo lo
Prendiamo un caffe al bar,tu lo bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un io
A che ora arriva il pullman,tu un lo lo
Dovrebbe arrivare tra qualche minuto,tu a lo bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo e e lo
Va bene grazie lo stesso,tu un a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo ora due lo
Certo ecco a lei vuole un sacchetto,tu e a lo lo
Si grazie e arrivederci,bene e lo quanto
Le auguro una buona giornata,e e lo costa tutto
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e a tutto
Piacere Luigi come stai,e e io costa tutto
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora costa un io
