Truth,Decoded
Salve quanto costa quell articolo,un lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,e lo
Prendiamo un caffe al bar,e lo
"Certo volentieri, io lo prendero macchiato",e lo
A che ora arriva il pullman,e lo
Dovrebbe arrivare tra qualche minuto,e lo
Quanto costa il biglietto,e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
Va bene grazie lo stesso,e lo
Prego,e lo
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,un lo
Si grazie e arrivederci,un lo
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,e lo
Buonasera io sono Mario,un lo
Piacere Luigi come stai,e lo
Tutto bene tu,e lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",un lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu lo
Quanto costa il biglietto,un lo
Purtroppo non lo so pero potresti chiedere all autista,tu lo
Va bene grazie lo stesso,tu lo
Prego,tu lo
Perfetto vorrei comprarne due.,tu lo
Certo ecco a lei vuole un sacchetto,tu lo
