Truth,Decoded
Salve quanto costa quell articolo,e
E in offerta costa dieci euro,e
Tutto bene grazie,
Prendiamo un caffe al bar,
"Certo volentieri, io lo prendero macchiato",e
A che ora arriva il pullman,
Dovrebbe arrivare tra qualche minuto,e
Quanto costa il biglietto,e
Purtroppo non lo so pero potresti chiedere all autista,e
Va bene grazie lo stesso,
Prego,e
Perfetto vorrei comprarne due.,e
Certo ecco a lei vuole un sacchetto,io
Si grazie e arrivederci,io
Le auguro una buona giornata,io
Buongiorno io sono Mario,e
Buonasera io sono Mario,
Piacere Luigi come stai,e
Tutto bene tu,e
Salve quanto costa quell articolo,io io
E in offerta costa dieci euro,io io
Tutto bene grazie,io
Prendiamo un caffe al bar,io
"Certo volentieri, io lo prendero macchiato",io
A che ora arriva il pullman,io io
Dovrebbe arrivare tra qualche minuto,io io io
Quanto costa il biglietto,io
Purtroppo non lo so pero potresti chiedere all autista,io io io io
Va bene grazie lo stesso,io
Prego,io
Perfetto vorrei comprarne due.,io io io
Certo ecco a lei vuole un sacchetto,io io io
