Truth,Decoded
Quanto costa il biglietto,tu e sono
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo so io lo
Va bene grazie lo stesso,tu a lo bene
Prego,un bene
Perfetto vorrei comprarne due.,tu e lo so
Certo ecco a lei vuole un sacchetto,e e a lo lo
Si grazie e arrivederci,e e a lo lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,lo lo sono
Buonasera io sono Mario,una sono
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo lo costa un lo
E in offerta costa dieci euro,va a a lo
Tutto bene grazie,un lo so
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un lo
A che ora arriva il pullman,tu lo sono
Dovrebbe arrivare tra qualche minuto,a a so
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo io io lo
Va bene grazie lo stesso,tu a lo so
Prego,tutto
Perfetto vorrei comprarne due.,certo lo costa due io
Certo ecco a lei vuole un sacchetto,a e a lo lo
Si grazie e arrivederci,bene lo e costa un lo
Le auguro una buona giornata,bene ora costa un io
Buongiorno io sono Mario,un lo lo
Buonasera io sono Mario,e e e costa tutto
Piacere Luigi come stai,bene lo costa un lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo lo a costa un tutto
