Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo lo
Va bene grazie lo stesso,tu bene
Prego,un lo
Perfetto vorrei comprarne due.,due lo lo
Certo ecco a lei vuole un sacchetto,tu e lo lo
Si grazie e arrivederci,tu e a lo
Le auguro una buona giornata,lo lo lo
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,tu lo lo
Piacere Luigi come stai,lo lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora lo tutto
E in offerta costa dieci euro,tu e lo lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo costa e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu e lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Va bene grazie lo stesso,tu a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,pero lo lo io lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,e e e lo tutto
Le auguro una buona giornata,pero lo lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,bene e lo e lo
Piacere Luigi come stai,certo lo lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo e lo e lo
